price,price_category,type,beds,baths,address,furnishing,completion_status,post_date,average_rent,building_name,completion_year,parking_spaces,floors,area_sqft,elevators,area_name,city,country,Latitude,Longitude,purpose,price_per_sqft,rental_yeild
2150000,Medium,Townhouse,2,3,"Nakheel Townhouse, JVC District 12, Jumeirah Village Circle (JVC), Dubai",Unfurnished,Ready,2024-04-04,123716,Unknown,0,0,0,957.0,0,Jumeirah Village Circle (JVC),Dubai,UAE,25.0559446,55.20746502861806,For Sale,2246.603970741902,5.754232558139535
2956487,High,Apartment,2,2,"Park Gate Residence B, Park Gate Residence, Al Kifaf, Bur Dubai, Dubai",Unfurnished,Ready,2024-04-03,184521,PARK GATE RESIDENCES 2,2020,1010,23,539.0,6,Bur Dubai,Dubai,UAE,25.23559045,55.29672026315799,For Sale,5485.133580705009,6.241224804979694
4550000,High,Apartment,2,3,"The Address Residences Dubai Opera Tower 1, The Address Residences Dubai Opera, Downtown Dubai, Dubai",Furnished,Ready,2024-04-03,316691,The Address Residences Dubai Opera T1,2023,1233,69,957.0,8,Downtown Dubai,Dubai,UAE,25.18668425,55.27470526460112,For Sale,4754.440961337513,6.960241758241759
2200000,Medium,Apartment,2,3,"Sadaf 7, Sadaf, Jumeirah Beach Residence (JBR), Dubai",Furnished,Ready,2024-04-01,140036,Sadaf 7,2007,0,53,454.0,0,Jumeirah Beach Residence (JBR),Dubai,UAE,25.0778021,55.13518094856796,For Sale,4845.814977973569,6.365272727272727
1900000,Medium,Apartment,3,3,"Safi Apartments 2A, Safi Apartments, Town Square, Dubai",Furnished,Ready,2024-04-20,104680,TOWN SQUARE SAFI 2A,2018,893,7,1765.2959999999998,4,Town Square,Dubai,UAE,25.01085145,55.28887629766314,For Sale,1076.3067496895706,5.509473684210526
2599000,Medium,Apartment,1,2,"SO/ Uptown Dubai, Uptown Dubai, Jumeirah Lake Towers (JLT), Dubai",Unfurnished,Ready,2024-04-08,140071,Uptown Tower,2024,970,80,1130.22,19,Jumeirah Lake Towers (JLT),Dubai,UAE,25.0690625,55.141165591907736,For Sale,2299.5522995522997,5.3894190073105035
600000,Average,Apartment,0,1,"Azizi Riviera 16, Azizi Riviera, Meydan One, Meydan City, Dubai",Furnished,Ready,2024-04-05,38000,Azizi Riviera 16,2024,266,12,3401.424,4,Meydan City,Dubai,UAE,25.1541673,55.2906695,For Sale,176.39670914299424,6.333333333333334
1750000,Medium,Apartment,2,3,"Merano Tower, Business Bay, Dubai",Unfurnished,Ready,2024-04-04,118574,MERANO,2020,756,29,4284.072,8,Business Bay,Dubai,UAE,25.18942655,55.26481901527489,For Sale,408.4898666502337,6.775657142857143
6300000,High,Apartment,3,4,"Vida Residences Dubai Marina, Dubai Marina, Dubai",Unfurnished,Ready,2024-04-03,342568,VIDA Residences Dubai Marina,2022,562,60,4391.7119999999995,17,Dubai Marina,Dubai,UAE,25.0786415,55.1352524,For Sale,1434.5202964128796,5.4375873015873015
2500000,Medium,Apartment,2,2,"The Lofts West, The Lofts, Downtown Dubai, Dubai",Unfurnished,Ready,2024-04-02,142217,LOFTS T WEST,2010,0,30,2066.688,0,Downtown Dubai,Dubai,UAE,25.18668425,55.27470526460112,For Sale,1209.6649324910195,5.68868
11424000,High,Townhouse,3,4,"Sur La Mer, Port de La Mer, La Mer, Jumeirah, Dubai",Unfurnished,Ready,2024-03-18,771826,Unknown,0,0,0,4391.7119999999995,0,Jumeirah,Dubai,UAE,25.2069604,55.2474974,For Sale,2601.2634708286887,6.7561799719887965
6750000,High,Apartment,3,3,"Emerald, Tiara Residences, Palm Jumeirah, Dubai",Furnished,Ready,2024-04-19,341236,EMERALD,2009,0,16,2981.6279999999997,0,Palm Jumeirah,Dubai,UAE,25.1180879,55.1342009,For Sale,2263.86390253915,5.055348148148148
55000000,High,Villa,5,6,"Signature Villas Frond K, Signature Villas Palm Jumeirah, Palm Jumeirah, Dubai",Unfurnished,Ready,2024-04-17,3802408,Unknown,0,0,0,3729.7259999999997,0,Palm Jumeirah,Dubai,UAE,25.1180879,55.1342009,For Sale,14746.391557985762,6.913469090909091
1400000,Medium,Apartment,2,3,"Azizi Daisy, Al Furjan, Dubai",Unfurnished,Ready,2024-04-08,86366,AZIZI DAISY,2017,203,10,1937.52,3,Al Furjan,Dubai,UAE,25.0267099,55.1469903,For Sale,722.5731863413023,6.1690000000000005
4200000,High,Apartment,3,4,"Al Fattan Marine Towers, Jumeirah Beach Residence (JBR), Dubai",Furnished,Ready,2024-04-04,279244,Unknown,0,0,0,4391.7119999999995,0,Jumeirah Beach Residence (JBR),Dubai,UAE,25.0778021,55.13518094856796,For Sale,956.3468642752531,6.648666666666666
3041887,High,Apartment,2,2,"Park Gate Residence B, Park Gate Residence, Al Kifaf, Bur Dubai, Dubai",Unfurnished,Ready,2024-04-03,192627,PARK GATE RESIDENCES 2,2020,1010,23,539.0,6,Bur Dubai,Dubai,UAE,25.23559045,55.29672026315799,For Sale,5643.575139146567,6.332483751040062
2300000,Medium,Apartment,1,2,"Elite 1 Downtown Residence, Downtown Dubai, Dubai",Furnished,Ready,2024-02-06,144963,ELITE DOWNTOWN RESIDENCE,2022,482,31,809.0,6,Downtown Dubai,Dubai,UAE,25.18668425,55.27470526460112,For Sale,2843.0160692212608,6.302739130434783
2900000,Medium,Apartment,1,2,"Sadaf 6, Sadaf, Jumeirah Beach Residence (JBR), Dubai",Unfurnished,Ready,2024-04-17,195130,Sadaf 6,2007,0,57,894.0,0,Jumeirah Beach Residence (JBR),Dubai,UAE,25.0778021,55.13518094856796,For Sale,3243.847874720358,6.728620689655172
1700000,Medium,Apartment,3,3,"Binghatti Heights, JVC District 10, Jumeirah Village Circle (JVC), Dubai",Unfurnished,Ready,2024-04-05,132616,Binghatti Heights,2023,451,37,7297.991999999999,7,Jumeirah Village Circle (JVC),Dubai,UAE,25.0559446,55.20746502861806,For Sale,232.9407870000406,7.800941176470588
1400000,Medium,Apartment,0,1,"The Sterling East, The Sterling, Business Bay, Dubai",Unfurnished,Ready,2024-04-04,78377,THE STERLING EAST HOUSE,2023,259,27,502.0,6,Business Bay,Dubai,UAE,25.18942655,55.26481901527489,For Sale,2788.8446215139443,5.598357142857143
1750000,Medium,Apartment,2,4,"Safeer Tower 1, Business Bay, Dubai",Furnished,Ready,2024-04-04,127427,SAFEER TOWER 1,2017,246,16,1603.836,4,Business Bay,Dubai,UAE,25.18942655,55.26481901527489,For Sale,1091.1340062200873,7.281542857142857
925000,Average,Apartment,1,2,"La Riviera Azure, JVC District 10, Jumeirah Village Circle (JVC), Dubai",Unfurnished,Ready,2024-04-04,85410,LA RIVIERA AZURE,2022,96,5,1851.408,3,Jumeirah Village Circle (JVC),Dubai,UAE,25.0559446,55.20746502861806,For Sale,499.6197488614071,9.233513513513515
36999999,High,Villa,4,6,"Palm Jumeirah, Dubai",Furnished,Ready,2024-04-04,1520427,Unknown,0,0,0,4795.362,0,Palm Jumeirah,Dubai,UAE,25.10019025,55.11853499506269,For Sale,7715.788505643578,4.109262273223305
3699000,High,Apartment,2,3,"Boulevard Crescent Tower 1, Boulevard Crescent Towers, Downtown Dubai, Dubai",Unfurnished,Ready,2024-04-03,221585,BLVD CRESCENT Tower 1,2018,0,41,429.0,4,Downtown Dubai,Dubai,UAE,25.18668425,55.27470526460112,For Sale,8622.377622377622,5.990402811570695
2750000,Medium,Villa,3,5,"The Pulse Villas, The Pulse, Residential District, Dubai South, Dubai",Unfurnished,Ready,2024-02-08,168828,Unknown,0,0,0,4391.7119999999995,0,Dubai South,Dubai,UAE,24.9144391,55.1615128,For Sale,626.1794944659396,6.139200000000001
1900000,Medium,Apartment,1,2,"Elite 1 Downtown Residence, Downtown Dubai, Dubai",Furnished,Ready,2024-01-26,144963,ELITE DOWNTOWN RESIDENCE,2022,482,31,809.0,6,Downtown Dubai,Dubai,UAE,25.18668425,55.27470526460112,For Sale,2348.5784919653893,7.629631578947368
1850000,Medium,Townhouse,3,4,"Sanctnary, DAMAC Hills 2 (Akoya by DAMAC), Dubai",Unfurnished,Ready,2024-04-20,127369,Unknown,0,0,0,4391.7119999999995,0,DAMAC Hills 2 (Akoya by DAMAC),Dubai,UAE,24.982883,55.37972,For Sale,421.24802354981387,6.884810810810811
1850000,Medium,Apartment,2,3,"Executive Tower C, Executive Towers, Business Bay, Dubai",Unfurnished,Ready,2024-04-06,129981,EAST HEIGHTS 3,2011,0,26,2873.988,0,Business Bay,Dubai,UAE,25.18942655,55.26481901527489,For Sale,643.7048449749965,7.026000000000001
1700000,Medium,Apartment,1,1,"Sunset 1, Sunset at Creek Beach, Dubai Creek Harbour, Dubai",Furnished,Ready,2024-04-05,88444,Sunset at Creek Beach Building 1,2022,232,10,1991.34,2,Dubai Creek Harbour,Dubai,UAE,25.197978,55.36037960558315,For Sale,853.696505870419,5.202588235294118
1200000,Average,Apartment,1,1,"Al Ghozlan 1, Al Ghozlan, The Greens, Dubai",Furnished,Ready,2024-04-05,85419,AL GHOZLAN 1,2007,0,8,1130.22,0,The Greens,Dubai,UAE,25.09297535,55.17214781705864,For Sale,1061.7401921749747,7.11825
2550000,Medium,Villa,2,2,"The Springs 7, The Springs, Dubai",Unfurnished,Ready,2024-04-05,155277,Unknown,0,0,0,957.0,0,The Springs,Dubai,UAE,25.05995825,55.18239787686163,For Sale,2664.576802507837,6.089294117647059
4980000,High,Apartment,2,3,"DAMAC Maison The Distinction, Downtown Dubai, Dubai",Furnished,Ready,2024-04-05,236411,THE DISTINCTION,2016,0,47,4197.96,0,Downtown Dubai,Dubai,UAE,25.18668425,55.27470526460112,For Sale,1186.2904839493467,4.7472088353413655
5800000,High,Apartment,3,4,"Downtown Views II Tower 3, Downtown Views II, Za'abeel 2, Za'abeel, Dubai",Unfurnished,Ready,2024-04-04,280669,Downtown Views II T3,2022,1959,50,4391.7119999999995,8,Za'abeel,Dubai,UAE,25.21683265,55.30011608643647,For Sale,1320.6694792372543,4.839120689655172
1170000,Average,Apartment,1,1,"Goldcrest Views 2, JLT Cluster J, Jumeirah Lake Towers (JLT), Dubai",Furnished,Ready,2024-04-03,112011,GOLDCREST VIEWS 2,2010,0,40,4262.544,0,Jumeirah Lake Towers (JLT),Dubai,UAE,25.0690625,55.141165591907736,For Sale,274.4839701361441,9.573589743589743
3860887,High,Apartment,2,2,"Park Gate Residence B, Park Gate Residence, Al Kifaf, Bur Dubai, Dubai",Unfurnished,Ready,2024-04-03,176058,PARK GATE RESIDENCES 2,2020,1010,23,539.0,6,Bur Dubai,Dubai,UAE,25.23559045,55.29672026315799,For Sale,7163.055658627087,4.5600402187373
3850000,High,Townhouse,3,4,"Senses at the Fields, The Fields, District 11, Mohammed Bin Rashid City, Dubai",Unfurnished,Ready,2024-04-03,168147,Unknown,0,0,0,4391.7119999999995,0,Mohammed Bin Rashid City,Dubai,UAE,25.1640592,55.28566124091724,For Sale,876.6512922523153,4.367454545454545
610000,Average,Apartment,1,1,"Diamond Views III, JVC District 11, Jumeirah Village Circle (JVC), Dubai",Unfurnished,Ready,2024-04-02,70670,DIAMOND VIEWS 3,2013,0,5,2691.0,0,Jumeirah Village Circle (JVC),Dubai,UAE,25.0559446,55.20746502861806,For Sale,226.6815310293571,11.585245901639345
2000000,Medium,Apartment,1,2,"Amwaj 4, Amwaj, Jumeirah Beach Residence (JBR), Dubai",Furnished,Ready,2024-03-13,134493,Amwaj 4,2007,0,48,474.0,0,Jumeirah Beach Residence (JBR),Dubai,UAE,25.0778021,55.13518094856796,For Sale,4219.4092827004215,6.7246500000000005
3000000,High,Apartment,2,2,"Vida Residence (The Hills), The Hills, Dubai",Unfurnished,Ready,2024-04-17,200832,Unknown,0,0,0,957.0,0,The Hills,Dubai,UAE,25.07863765,55.15818293380914,For Sale,3134.796238244514,6.6944
1550000,Medium,Apartment,1,1,"Park Heights 1, Park Heights, Dubai Hills Estate, Dubai",Furnished,Ready,2024-04-10,94608,Park Heights I,2020,315,20,534.0,5,Dubai Hills Estate,Dubai,UAE,25.09872095,55.25394008697513,For Sale,2902.621722846442,6.103741935483871
15000000,High,Apartment,4,4,"Opera Grand, Downtown Dubai, Dubai",Furnished,Ready,2024-04-04,1159996,Opera Grand,2021,450,73,4795.362,14,Downtown Dubai,Dubai,UAE,25.18668425,55.27470526460112,For Sale,3128.0224516939493,7.733306666666667
725000,Average,Apartment,0,1,"Al Thayyal 2, Al Thayyal, The Greens, Dubai",Unfurnished,Ready,2024-04-02,57816,AL THAYYAL-2,2007,0,13,1130.22,0,The Greens,Dubai,UAE,25.09297535,55.17214781705864,For Sale,641.4680327723806,7.974620689655172
975000,Average,Apartment,2,2,"Giovanni Boutique Suites, Dubai Sports City, Dubai",Furnished,Ready,2024-04-02,79325,Giovanni Boutique Suites,2014,378,20,2260.44,4,Dubai Sports City,Dubai,UAE,25.0321379,55.219353,For Sale,431.3319530710835,8.135897435897437
5600000,High,Apartment,3,4,"Residences 13, The Residences at District One, District One, Mohammed Bin Rashid City, Dubai",Furnished,Ready,2024-04-01,313009,"Mohammed Bin Rashid Al Maktoum City, District One Phase III, Residences 13",2023,178,15,3466.008,4,Mohammed Bin Rashid City,Dubai,UAE,25.1640592,55.28566124091724,For Sale,1615.6915967880052,5.589446428571429
2650000,Medium,Apartment,2,2,"Bayshore 3, Bayshore at Creek Beach, Dubai Creek Harbour, Dubai",Furnished,Ready,2024-04-01,135059,Bayshore at Creek Beach Building 3,2022,348,12,2045.1599999999999,2,Dubai Creek Harbour,Dubai,UAE,25.197978,55.36037960558315,For Sale,1295.7421424240647,5.096566037735848
675000,Average,Apartment,0,1,"Lake View Tower, JLT Cluster B, Jumeirah Lake Towers (JLT), Dubai",Unfurnished,Ready,2024-04-18,58337,LAKE VIEW,2009,0,41,448.0,0,Jumeirah Lake Towers (JLT),Dubai,UAE,25.0690625,55.141165591907736,For Sale,1506.6964285714287,8.64251851851852
7000000,High,Apartment,3,4,"Emirates Crown, Dubai Marina, Dubai",Furnished,Ready,2024-04-17,327311,EMIRATES CROWN TOWER,2009,0,62,4391.7119999999995,0,Dubai Marina,Dubai,UAE,25.0786415,55.1352524,For Sale,1593.9114404587551,4.675871428571429
620000,Average,Apartment,0,1,"Al Jawhara Residences, JVT District 2, Jumeirah Village Triangle (JVT), Dubai",Unfurnished,Ready,2024-04-07,52244,AL JAWHARA TOWER,2020,575,37,688.0,4,Jumeirah Village Triangle (JVT),Dubai,UAE,25.045564,55.187287,For Sale,901.1627906976744,8.426451612903225
8500000,High,Apartment,3,4,"Beach Vista 1, Beach Vista, Emaar Beachfront, Dubai Harbour, Dubai",Unfurnished,Ready,2024-04-05,528556,BEACH VISTA Tower 1,2022,344,40,7136.531999999999,6,Dubai Harbour,Dubai,UAE,25.0956188,55.13800090659106,For Sale,1191.0547027603884,6.218305882352941
2300000,Medium,Apartment,1,2,"Address Harbour Point Tower 2, Address Harbour Point, Dubai Creek Harbour, Dubai",Furnished,Ready,2024-04-04,168448,ADDRESS HARBOUR POINT TOWER 2,2023,1225,66,1130.22,10,Dubai Creek Harbour,Dubai,UAE,25.197978,55.36037960558315,For Sale,2035.002035002035,7.3238260869565215
3500000,High,Apartment,3,4,"23 Marina, Dubai Marina, Dubai",Furnished,Ready,2024-04-04,220141,23 MARINA,2012,0,62,9536.903999999999,0,Dubai Marina,Dubai,UAE,25.0786415,55.1352524,For Sale,366.9954106699617,6.2897428571428575
600000,Average,Apartment,0,1,"Florence 2, Florence, Tuscan Residence, JVC District 10, Jumeirah Village Circle (JVC), Dubai",Furnished,Ready,2024-04-03,71722,TUSCAN RESIDENCES1-FLORENCE 2,2011,0,5,807.3,0,Jumeirah Village Circle (JVC),Dubai,UAE,25.0559446,55.20746502861806,For Sale,743.2181345224824,11.953666666666667
5000000,High,Villa,3,3,"The Springs 7, The Springs, Dubai",Unfurnished,Ready,2024-03-19,358410,Unknown,0,0,0,4391.7119999999995,0,The Springs,Dubai,UAE,25.05995825,55.18239787686163,For Sale,1138.5081717562537,7.1682
2100000,Medium,Apartment,1,1,"Downtown Views II Tower 2, Downtown Views II, Za'abeel 2, Za'abeel, Dubai",Furnished,Ready,2024-01-23,119833,Downtown Views II T2,2022,1959,58,1130.22,9,Za'abeel,Dubai,UAE,25.21683265,55.30011608643647,For Sale,1858.0453363062059,5.706333333333333
3200000,High,Apartment,3,3,"Rimal 1, Rimal, Jumeirah Beach Residence (JBR), Dubai",Furnished,Ready,2024-04-17,213181,Rimal 1,2007,0,50,5392.764,0,Jumeirah Beach Residence (JBR),Dubai,UAE,25.0778021,55.13518094856796,For Sale,593.3877321536785,6.66190625
3300000,High,Apartment,2,2,"Golden Mile 1, Golden Mile, Palm Jumeirah, Dubai",Furnished,Ready,2024-04-17,210185,GOLDEN MILE 1,2009,126,13,523.0,28,Palm Jumeirah,Dubai,UAE,25.10019025,55.11853499506269,For Sale,6309.751434034417,6.369242424242424
3750000,High,Villa,3,3,"Reem, Arabian Ranches 2, Dubai",Unfurnished,Ready,2024-04-17,233839,Unknown,0,0,0,4391.7119999999995,0,Arabian Ranches 2,Dubai,UAE,25.03527815,55.27005900335623,For Sale,853.8811288171903,6.235706666666667
560000,Average,Apartment,0,1,"Lincoln Park Westside, Lincoln Park, Arjan, Dubai",Unfurnished,Ready,2024-04-16,52698,Lincoln Park -West Side,2014,0,7,1550.0159999999998,0,Arjan,Dubai,UAE,25.0627549,55.2392983,For Sale,361.2865931706512,9.410357142857142
3449999,High,Apartment,2,3,"Mulberry 2 Building B2, Mulberry 2, Park Heights, Dubai Hills Estate, Dubai",Unfurnished,Ready,2024-04-15,188765,MULBERRY II at PARK HEIGHTS Building B2,2019,94,7,1237.86,2,Dubai Hills Estate,Dubai,UAE,25.09872095,55.25394008697513,For Sale,2787.0671966135105,5.471450861290104
1170000,Average,Apartment,2,2,"Pantheon Elysee I, JVC District 13, Jumeirah Village Circle (JVC), Dubai",Unfurnished,Ready,2024-04-08,111998,PANTHEON ELYSEE,2021,314,7,4284.072,4,Jumeirah Village Circle (JVC),Dubai,UAE,25.0559446,55.20746502861806,For Sale,273.1046537032991,9.572478632478633
1700000,Medium,Apartment,1,1,"8 Boulevard Walk, Mohammad Bin Rashid Boulevard, Downtown Dubai, Dubai",Furnished,Ready,2024-04-06,117992,8 BLVD WALK,2008,0,33,4294.835999999999,0,Downtown Dubai,Dubai,UAE,25.18668425,55.27470526460112,For Sale,395.8241944511968,6.94070588235294
8200000,High,Apartment,3,3,"La Cote Tower 5, La Cote, Port de La Mer, La Mer, Jumeirah, Dubai",Furnished,Ready,2024-04-05,365721,La Cote ? Building 5,2021,86,6,1840.6439999999998,3,Jumeirah,Dubai,UAE,25.2069604,55.2474974,For Sale,4454.962502254646,4.460012195121951
4302000,High,Apartment,2,2,"Address Harbour Point Tower 2, Address Harbour Point, Dubai Creek Harbour, Dubai",Unfurnished,Ready,2024-04-04,235693,ADDRESS HARBOUR POINT TOWER 2,2023,1225,66,957.0,10,Dubai Creek Harbour,Dubai,UAE,25.197978,55.36037960558315,For Sale,4495.297805642634,5.478684332868433
2900000,Medium,Apartment,2,3,"Residences 12, The Residences at District One, District One, Mohammed Bin Rashid City, Dubai",Unfurnished,Ready,2024-04-03,193672,"Mohammed Bin Rashid Al Maktoum City-District One, Phase III, Residences 12",2023,210,17,3875.04,4,Mohammed Bin Rashid City,Dubai,UAE,25.1640592,55.28566124091724,For Sale,748.3793715677774,6.678344827586207
2400000,Medium,Villa,3,4,"Indigo Ville 6, JVC District 14, Jumeirah Village Circle (JVC), Dubai",Unfurnished,Ready,2024-04-19,187868,Unknown,0,0,0,4391.7119999999995,0,Jumeirah Village Circle (JVC),Dubai,UAE,25.0559446,55.20746502861806,For Sale,546.4839224430018,7.827833333333334
5249000,High,Villa,3,4,"Al Reem 3, Al Reem, Arabian Ranches, Dubai",Unfurnished,Ready,2024-04-17,237258,Unknown,0,0,0,4391.7119999999995,0,Arabian Ranches,Dubai,UAE,25.04875135,55.26728851815184,For Sale,1195.205878709715,4.520060963993141
4600000,High,Apartment,3,3,"Jash Hamad, Shoreline Apartments, Palm Jumeirah, Dubai",Unfurnished,Ready,2024-04-17,279083,JASH HAMAD - B18,2012,0,9,2228.1479999999997,0,Palm Jumeirah,Dubai,UAE,25.10019025,55.11853499506269,For Sale,2064.4948181180066,6.067021739130435
1500000,Medium,Villa,3,4,"Amazonia, DAMAC Hills 2 (Akoya by DAMAC), Dubai",Unfurnished,Ready,2024-04-08,119212,Unknown,0,0,0,4391.7119999999995,0,DAMAC Hills 2 (Akoya by DAMAC),Dubai,UAE,24.982883,55.37972,For Sale,341.5524515268761,7.947466666666666
4500000,High,Villa,3,3,"Al Reem 2, Al Reem, Arabian Ranches, Dubai",Unfurnished,Ready,2024-04-08,207303,Unknown,0,0,0,4391.7119999999995,0,Arabian Ranches,Dubai,UAE,25.04875135,55.26728851815184,For Sale,1024.6573545806284,4.606733333333334
5200000,High,Villa,3,3,"The Springs 10, The Springs, Dubai",Unfurnished,Ready,2024-04-07,295106,Unknown,0,0,0,4391.7119999999995,0,The Springs,Dubai,UAE,25.05995825,55.18239787686163,For Sale,1184.048498626504,5.675115384615385
8200000,High,Apartment,2,2,"Muraba Residence, The Crescent, Palm Jumeirah, Dubai",Unfurnished,Ready,2024-04-05,388869,Muraba Residences Palm Jumeirah,2016,93,10,1270.1519999999998,3,Palm Jumeirah,Dubai,UAE,25.10019025,55.11853499506269,For Sale,6455.920236318174,4.74230487804878
2725000,Medium,Apartment,2,2,"DAMAC Paramount Tower (Midtown) Hotel And Residences, Business Bay, Dubai",Unfurnished,Ready,2024-04-05,196592,PARAMOUNT TOWER HOTEL & RESIDENCES,2021,542,65,957.0,13,Business Bay,Dubai,UAE,25.18942655,55.26481901527489,For Sale,2847.4399164054335,7.2143853211009175
1500000,Medium,Apartment,0,1,"Palm Views East, Palm Views, Palm Jumeirah, Dubai",Furnished,Ready,2024-04-05,94455,PALM VIEWS EAST,2014,0,6,818.064,0,Palm Jumeirah,Dubai,UAE,25.10019025,55.11853499506269,For Sale,1833.5973713548085,6.297
3495000,High,Villa,3,2,"Al Reem 1, Al Reem, Arabian Ranches, Dubai",Unfurnished,Ready,2024-04-05,209005,Unknown,0,0,0,4391.7119999999995,0,Arabian Ranches,Dubai,UAE,25.04875135,55.26728851815184,For Sale,795.8172120576213,5.980114449213161
1800000,Medium,Apartment,1,1,"Sunset 1, Sunset at Creek Beach, Dubai Creek Harbour, Dubai",Unfurnished,Ready,2024-04-04,83983,Sunset at Creek Beach Building 1,2022,232,10,1991.34,2,Dubai Creek Harbour,Dubai,UAE,25.197978,55.36037960558315,For Sale,903.9139473922083,4.6657222222222225
980000,Average,Apartment,1,1,"Rawda Apartments 1, Rawda Apartments, Town Square, Dubai",Furnished,Ready,2024-04-04,53632,TOWN SQUARE - RAWDA APARTMENTS 1,2020,992,1,617.0,5,Town Square,Dubai,UAE,25.01085145,55.28887629766314,For Sale,1588.3306320907618,5.47265306122449
470000,Average,Apartment,1,1,"Mazaya 15, Queue Point, Liwan, Dubai",Unfurnished,Ready,2024-04-04,49201,Mazaya 15,2014,0,10,968.76,0,Liwan,Dubai,UAE,25.1101209,55.3676993,For Sale,485.15628225773156,10.468297872340425
2800000,Medium,Apartment,3,5,"OIA Residence, Uptown Motor City, Motor City, Dubai",Unfurnished,Ready,2024-04-01,217364,Unknown,0,0,0,4391.7119999999995,0,Motor City,Dubai,UAE,25.0476902,55.23820948643042,For Sale,637.564576183502,7.763000000000001
960000,Average,Apartment,0,1,"Aykon City Tower B, Aykon City, Business Bay, Dubai",Furnished,Ready,2024-03-14,74494,AYKON CITY-TOWER B,2023,1295,55,1388.5559999999998,13,Business Bay,Dubai,UAE,25.18942655,55.26481901527489,For Sale,691.3657065325418,7.759791666666667
590000,Average,Apartment,0,1,"Pantheon Elysee II, JVC District 12, Jumeirah Village Circle (JVC), Dubai",Unfurnished,Ready,2024-04-06,46666,ELYSEE II,2022,170,7,1969.812,3,Jumeirah Village Circle (JVC),Dubai,UAE,25.0559446,55.20746502861806,For Sale,299.5209695138419,7.909491525423729
1200000,Average,Apartment,1,1,"Belgravia 3, JVC District 15, Jumeirah Village Circle (JVC), Dubai",Unfurnished,Ready,2024-04-04,86256,Unknown,0,0,0,1130.22,0,Jumeirah Village Circle (JVC),Dubai,UAE,25.0559446,55.20746502861806,For Sale,1061.7401921749747,7.188
31000000,High,Apartment,3,4,"Bulgari Residence 4, Bulgari Residences, Jumeirah Bay Islands, Jumeirah, Dubai",Unfurnished,Ready,2024-04-01,2022101,BV RESIDENCES 4,2016,78,7,2572.596,4,Jumeirah,Dubai,UAE,25.2069604,55.2474974,For Sale,12050.084817048615,6.522906451612903
2100000,Medium,Apartment,1,1,"Act Two, Act One | Act Two Towers, Opera District, Downtown Dubai, Dubai",Unfurnished,Ready,2024-04-01,126528,Act One Act Two Tower 2,2022,986,49,963.0,7,Downtown Dubai,Dubai,UAE,25.18668425,55.27470526460112,For Sale,2180.685358255452,6.025142857142858
2100000,Medium,Apartment,2,2,"La Riviera, Dubai Marina, Dubai",Furnished,Ready,2024-03-31,123642,LA RIVIERA TOWER,2008,0,34,2895.5159999999996,0,Dubai Marina,Dubai,UAE,25.0786415,55.1352524,For Sale,725.2593320154336,5.887714285714286
1400000,Medium,Townhouse,3,3,"Avencia, DAMAC Hills 2 (Akoya by DAMAC), Dubai",Unfurnished,Ready,2024-04-22,77976,Unknown,0,0,0,4391.7119999999995,0,DAMAC Hills 2 (Akoya by DAMAC),Dubai,UAE,24.982883,55.37972,For Sale,318.782288091751,5.569714285714285
3100000,High,Apartment,2,4,"Golden Mile 9, Golden Mile, Palm Jumeirah, Dubai",Furnished,Ready,2024-04-17,221198,GOLDEN MILE 9,2009,255,13,509.0,42,Palm Jumeirah,Dubai,UAE,25.10019025,55.11853499506269,For Sale,6090.373280943026,7.135419354838709
4200000,High,Apartment,2,3,"Marina Tower, Dubai Marina, Dubai",Unfurnished,Ready,2024-04-17,309416,MARINA TOWER,2013,0,33,3552.12,0,Dubai Marina,Dubai,UAE,25.0786415,55.1352524,For Sale,1182.392486740313,7.367047619047619
2300000,Medium,Apartment,3,4,"23 Marina, Dubai Marina, Dubai",Unfurnished,Ready,2024-04-17,220141,23 MARINA,2012,0,62,9536.903999999999,0,Dubai Marina,Dubai,UAE,25.0786415,55.1352524,For Sale,241.16841272597483,9.571347826086956
1275000,Average,Apartment,1,1,"Al Thayyal 3, Al Thayyal, The Greens, Dubai",Unfurnished,Ready,2024-04-08,112640,AL THAYYAL-3,2007,0,8,1130.22,0,The Greens,Dubai,UAE,25.09297535,55.17214781705864,For Sale,1128.0989541859108,8.834509803921568
570000,Average,Apartment,1,2,"Silicon Gates 1, Silicon Gates, Dubai Silicon Oasis (DSO), Dubai",Unfurnished,Ready,2024-04-03,63645,SILICON GATES 1,2013,0,27,712.0,0,Dubai Silicon Oasis (DSO),Dubai,UAE,25.123803,55.384144,For Sale,800.561797752809,11.16578947368421
450000,Average,Apartment,0,1,"MAG 510, MAG 5 Boulevard, Dubai South, Dubai",Unfurnished,Ready,2024-04-06,43756,MAG 510,2020,132,6,1173.2759999999998,2,Dubai South,Dubai,UAE,24.9144391,55.1615128,For Sale,383.54146850357466,9.723555555555556
4850000,High,Apartment,3,4,"Al Khushkar, Shoreline Apartments, Palm Jumeirah, Dubai",Furnished,Ready,2024-04-05,264689,Al Khushkar,2009,237,15,5005.259999999999,2,Palm Jumeirah,Dubai,UAE,25.10019025,55.11853499506269,For Sale,968.980632374742,5.4575051546391755
